UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@ajplus @ajplus @ajplus @ajplus @ajplus,AJ+‏Verified account @ajplus,11-Jan,#JusticeForZainab,,"A 7-year-old girl was raped and murdered. Now, people want #JusticeForZainab. pic.twitter.com/ilh8OjRESf",70 3.8K 3.8K 2.8K 2.8K,"Retweet
    
      
    3.8K
  
  
    
      
      Retweeted
    
      
    3.8K",,"Like
    
      
    2.8K
  
  
    
      
      
      Liked
    
      
    2.8K",/ajplus/status/951710094500151297
@rabiasquared @rabiasquared @rabiasquared @rabiasquared @rabiasquared @iihtishamm,rabia O'chaudry‏Verified account @rabiasquared Ihtisham ul HaqVerified account @iihtishamm,11-Jan,#JusticeForZainab,,"How has he not been identified yet? His image is so clear!
#JusticeForZainab https://twitter.com/iihtishamm/status/951012056957902848 … Its very Clear from the pictures that Zainab is walking with this Animal so confidently & I think this could be someone She knew already & may be someone from her family:( 
 Retweet & Find him …",4 12 12 18 18,"Retweet
    
      
    12
  
  
    
      
      Retweeted
    
      
    12",,"Like
    
      
    18
  
  
    
      
      
      Liked
    
      
    18",/rabiasquared/status/951708570684452864
@its_Sophiia @its_Sophiia @its_Sophiia @its_Sophiia @its_Sophiia,Sophia Ali‏ @its_Sophiia,11-Jan,#JusticeForZainab,,Maalik has something to say.. #JusticeForZainab pic.twitter.com/GFQwllV2te,2 25 25 50 50,"Retweet
    
      
    25
  
  
    
      
      Retweeted
    
      
    25",,"Like
    
      
    50
  
  
    
      
      
      Liked
    
      
    50",/its_Sophiia/status/951706907147980800
@Ibne_Sena @Ibne_Sena @Ibne_Sena @Ibne_Sena @Ibne_Sena,Sajad Hussain‏ @Ibne_Sena,11-Jan,#JusticeForZainab,,"Why are bloody separatists silent over rape and murder of a 7-year-old girl Zainab in Pakistan? Zainab was raped and dumped in dumpster when her parents were out for Umrah pilgrimage. 
Oh! Yes Hurriyat can't raise their voice against the Pakistan.
#JusticeForZainab",5 47 47 113 113,"Retweet
    
      
    47
  
  
    
      
      Retweeted
    
      
    47",,"Like
    
      
    113
  
  
    
      
      
      Liked
    
      
    113",/Ibne_Sena/status/951706476472541185
@amnakhani123 @amnakhani123 @amnakhani123 @amnakhani123 @amnakhani123,Amna Khan 🌐‏ @amnakhani123,11-Jan,#JusticeForZainab,,"This 
#JusticeForZainab 
@iqrarulhassan @iihtishamm @WaseemBadamipic.twitter.com/FcihrNpQlR",2 19 19 67 67,"Retweet
    
      
    19
  
  
    
      
      Retweeted
    
      
    19",,"Like
    
      
    67
  
  
    
      
      
      Liked
    
      
    67",/amnakhani123/status/951706290174259205
@AbhijeetNair11 @AbhijeetNair11 @AbhijeetNair11 @AbhijeetNair11 @AbhijeetNair11,Lionheart‏ @AbhijeetNair11,11-Jan,#JusticeForZainab,,"Not only humans,humanity is being killed
RIP little angel
#JusticeForZainab",1 24 24 41 41,"Retweet
    
      
    24
  
  
    
      
      Retweeted
    
      
    24",,"Like
    
      
    41
  
  
    
      
      
      Liked
    
      
    41",/AbhijeetNair11/status/951703993327140864
@KashifMD @KashifMD @KashifMD @KashifMD @KashifMD @DunyaNews,Kashif N Chaudhry‏Verified account @KashifMD Dunya NewsVerified account @DunyaNews,11-Jan,#JusticeForZainab,,"1. Would an American be forced to step down from a police investigation team 4 being Black or Muslim? Would an Indian team lead be removed for being Muslim? This is how intolerant our society has become. 
2. I hope Zainab finds justice. #JusticeForZainab https://twitter.com/DunyaNews/status/951697048314707968 … #BreakingNews: Punjab @CMShehbaz changed head of #JIT as per the demand of #Zainab's father 
#JusticeForZainab @GovtOfPunjab 
Watch #DunyaNews Live: http://dunyanews.tv/newsite/live_stream/new1_live_tv.php … pic.twitter.com/6nQ0h2quE2",8 59 59 64 64,"Retweet
    
      
    59
  
  
    
      
      Retweeted
    
      
    59",,"Like
    
      
    64
  
  
    
      
      
      Liked
    
      
    64",/KashifMD/status/951699483036971009
@WajahatAli @WajahatAli @WajahatAli @WajahatAli @WajahatAli,Wajahat Ali‏Verified account @WajahatAli,11-Jan,#JusticeForZainab,,A Young Girl's Rape And Murder Have Catalyzed Countrywide Outrage In Pakistan https://n.pr/2qVK74q  #JusticeForZainab,26 26 26 26,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    26
  
  
    
      
      
      Liked
    
      
    26",/WajahatAli/status/951694761995505665
@Pyarey_Saad @Pyarey_Saad @Pyarey_Saad @Pyarey_Saad @Pyarey_Saad,°ıllıllı°♡ṠḀḀḊ♡°ıllıllı°‏ @Pyarey_Saad,11-Jan,#JusticeForZainab,,"Seven year old  Zainab fairy like innocent girl , her  speech about Daughter ,  #JusticeForZainab http://youtu.be/UqSIpphbpZo?a",2 43 43 58 58,"Retweet
    
      
    43
  
  
    
      
      Retweeted
    
      
    43",,"Like
    
      
    58
  
  
    
      
      
      Liked
    
      
    58",/Pyarey_Saad/status/951693343486087168
@AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI @AonAbbasPTI,Aon Abbas Buppi‏ @AonAbbasPTI,11-Jan,#JusticeForZainab,,"Most ironical is the fiendish approach of our politicians in our society. When criminals are ruling the government & sitting in the parliaments than in this situation how we can expect any change in Pakistani society.
#JusticeForZainab pic.twitter.com/VGfWB9bTLx",17 85 85 129 129,"Retweet
    
      
    85
  
  
    
      
      Retweeted
    
      
    85",,"Like
    
      
    129
  
  
    
      
      
      Liked
    
      
    129",/AonAbbasPTI/status/951693131971465216
@succimer @succimer @succimer @succimer @succimer,ѕhαhвαz вαѕhír‏ @succimer,11-Jan,"#Zainab,JusticeforZainab",#JusticeforZainab,"It isn't just abt #Zainab . So many females of all age groups are exploited, teased, molested, harassed and raped. It could be anyone's sister, daughter or mother.  The world must unite to confront this inhuman and barbaric act. 
#JusticeforZainab",18 18 40 40,"Retweet
    
      
    18
  
  
    
      
      Retweeted
    
      
    18",,"Like
    
      
    40
  
  
    
      
      
      Liked
    
      
    40",/succimer/status/951688360275329025
@AzharLaghariPTI @AzharLaghariPTI @AzharLaghariPTI @AzharLaghariPTI @AzharLaghariPTI,Azhar Laghari‏ @AzharLaghariPTI,11-Jan,#JusticeForZainab,,"This is a Ripper Of a Message by @RadioMirchi @MirchiRJNaved 
When we allow what we know is not right Than this happens! 
#JusticeForZainab pic.twitter.com/rVxhmkPrd8",1 19 19 27 27,"Retweet
    
      
    19
  
  
    
      
      Retweeted
    
      
    19",,"Like
    
      
    27
  
  
    
      
      
      Liked
    
      
    27",/AzharLaghariPTI/status/951688208848445441
@PYariAnnu2 @PYariAnnu2 @PYariAnnu2 @PYariAnnu2 @PYariAnnu2,❤Anum ❤‏ @PYariAnnu2,11-Jan,"#JummaMubarak,JusticeForZainab",#JusticeForZainab,"AsalamoAlaikum
Today's blessed day begins with this prayer. The cute Zainab killers get to be punished soon
that more children do not suffer from them (Ameen)
#JummaMubarak
#JusticeForZainab",9 29 29 103 103,"Retweet
    
      
    29
  
  
    
      
      Retweeted
    
      
    29",,"Like
    
      
    103
  
  
    
      
      
      Liked
    
      
    103",/PYariAnnu2/status/951687756891217926
@Rabail26 @Rabail26 @Rabail26 @Rabail26 @Rabail26,Rabia Mehmood - رابعہ‏ @Rabail26,11-Jan,"#Kasur,justiceforzainab,justiceforSharaq",#justiceforzainab,Body of 12-year-old Sharaq recovered from #Kasur's field.  https://www.thenews.com.pk/latest/267299-another-body-of-12-year-old-boy-recovered-from … #justiceforzainab #justiceforSharaq,6 19 19 11 11,"Retweet
    
      
    19
  
  
    
      
      Retweeted
    
      
    19",,"Like
    
      
    11
  
  
    
      
      
      Liked
    
      
    11",/Rabail26/status/951685806229458944
@Saniakhanhyat @Saniakhanhyat @Saniakhanhyat @Saniakhanhyat @Saniakhanhyat,SaniaKhan‏ @Saniakhanhyat,11-Jan,#JusticeForZainab,,"If you talk to your daughter about SAFETY..
Talk to your son about CONSENT..
#JusticeForZainab pic.twitter.com/hikI27DidD",26 56 56 111 111,"Retweet
    
      
    56
  
  
    
      
      Retweeted
    
      
    56",,"Like
    
      
    111
  
  
    
      
      
      Liked
    
      
    111",/Saniakhanhyat/status/951681198333550592
@QararaRasha @QararaRasha @QararaRasha @QararaRasha @QararaRasha,Zenub Babur Butt‏ @QararaRasha,11-Jan,"#Lahore,JusticeForZainab,LalakJanChowk",#JusticeForZainab,If you are in #Lahore then please join us #JusticeForZainab #LalakJanChowk 19th Jan 4pm.pic.twitter.com/raTSijOIxu,4 36 36 31 31,"Retweet
    
      
    36
  
  
    
      
      Retweeted
    
      
    36",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/QararaRasha/status/951681178423185408
@IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK @IamTeamIK,SYED FAYYAZ ALI‏ @IamTeamIK,11-Jan,#JusticeForZainab,,"As chief minister Punjab @CMShehbaz took 898988767758765985765659864 notices ONLY during last 10 years and all of them are pending.
#JusticeForZainab pic.twitter.com/rPLBk8M8Hy",2 55 55 80 80,"Retweet
    
      
    55
  
  
    
      
      Retweeted
    
      
    55",,"Like
    
      
    80
  
  
    
      
      
      Liked
    
      
    80",/IamTeamIK/status/951679008244191232
@steth18 @steth18 @steth18 @steth18 @steth18,erum zafar‏ @steth18,11-Jan,#JusticeForZainab,,May the Almighty keep every kid safe. Ameen. We want #JusticeForZainab pic.twitter.com/ZFzqcBVTjo,3 34 34 51 51,"Retweet
    
      
    34
  
  
    
      
      Retweeted
    
      
    34",,"Like
    
      
    51
  
  
    
      
      
      Liked
    
      
    51",/steth18/status/951678460220583941
@beenasarwar @beenasarwar @beenasarwar @beenasarwar @beenasarwar,beena sarwar‏Verified account @beenasarwar,11-Jan,#JusticeForZainab,,"Re: calls for public hanging, sorry but 1. Barbarity by the State de-humanises and leads to barbarity in society (remember Ziaul Haq, public hangings, floggings). 2. Certainty of punishment deters crime more rather than severity of punishment. #JusticeForZainab",6 11 11 23 23,"Retweet
    
      
    11
  
  
    
      
      Retweeted
    
      
    11",,"Like
    
      
    23
  
  
    
      
      
      Liked
    
      
    23",/beenasarwar/status/951677280253865984
@AdeelHashmi3 @AdeelHashmi3 @AdeelHashmi3 @AdeelHashmi3 @AdeelHashmi3,Adeel Hashmi‏Verified account @AdeelHashmi3,11-Jan,#JusticeforZainab,,Please RETWEET.  #JusticeforZainab pic.twitter.com/ng3wY70ezU,47 878 878 545 545,"Retweet
    
      
    878
  
  
    
      
      Retweeted
    
      
    878",,"Like
    
      
    545
  
  
    
      
      
      Liked
    
      
    545",/AdeelHashmi3/status/951676608330588160
@Fchisty_ @Fchisty_ @Fchisty_ @Fchisty_ @Fchisty_,♚ FARHAN ♚‏ @Fchisty_,11-Jan,#JusticeForZainab,,""" The Smallest Coffins are the Heaviest ""
#JusticeForZainab pic.twitter.com/oRaBiqYYQq",21 21 44 44,"Retweet
    
      
    21
  
  
    
      
      Retweeted
    
      
    21",,"Like
    
      
    44
  
  
    
      
      
      Liked
    
      
    44",/Fchisty_/status/951675989540687873
@SocialJaleebi @SocialJaleebi @SocialJaleebi @SocialJaleebi @SocialJaleebi,Social Jaleebi‏ @SocialJaleebi,11-Jan,#JusticeForZainab,,Our Zainab was a hard-working kid  The nation lost a gem #JusticeForZainab pic.twitter.com/tqvhgq9A4t,1 29 29 53 53,"Retweet
    
      
    29
  
  
    
      
      Retweeted
    
      
    29",,"Like
    
      
    53
  
  
    
      
      
      Liked
    
      
    53",/SocialJaleebi/status/951674939051999232
@SAMAATV @SAMAATV @SAMAATV @SAMAATV @SAMAATV,SAMAA TV‏Verified account @SAMAATV,11-Jan,"#JusticeforZainab,ShahzadRoy",#ShahzadRoy,"Journalists and media personalities took to the streets and protested to bring #JusticeforZainab. See what #ShahzadRoy had to say about the unfortunate event, where 7 year old Zainab became a victim of sexual assault and murder.pic.twitter.com/je0XwYvCaG",2 33 33 77 77,"Retweet
    
      
    33
  
  
    
      
      Retweeted
    
      
    33",,"Like
    
      
    77
  
  
    
      
      
      Liked
    
      
    77",/SAMAATV/status/951674663532363776
@HashmeNabeel @HashmeNabeel @HashmeNabeel @HashmeNabeel @HashmeNabeel,Nabeel Hashmi‏Verified account @HashmeNabeel,11-Jan,#JusticeForZainab,,WAPDA wearing black bands today in semifinal vs PTV in solidarity with Zainab #JusticeForZainab @KamiAkmal23 @WahabViki @im_SalmanButtpic.twitter.com/GjQDEXEwJo,3 19 19 165 165,"Retweet
    
      
    19
  
  
    
      
      Retweeted
    
      
    19",,"Like
    
      
    165
  
  
    
      
      
      Liked
    
      
    165",/HashmeNabeel/status/951672749247881216
@Majid_Agha @Majid_Agha @Majid_Agha @Majid_Agha @Majid_Agha,Majid Agha‏ @Majid_Agha,11-Jan,"#JusticeForZainab,PMLN",#PMLN,"From nowhere this looks editorial of newspaper on #JusticeForZainab. A hate-piece by #PMLN's media group against @BBhuttoZardari, @ImranKhanPTI & @TahirulQadri. Bastards like Mir Shakil-u-Rehman have made Journalism a 'red light area', everything for sell. https://www.thenews.com.pk/print/267345-justice-for-zainab …",4 45 45 102 102,"Retweet
    
      
    45
  
  
    
      
      Retweeted
    
      
    45",,"Like
    
      
    102
  
  
    
      
      
      Liked
    
      
    102",/Majid_Agha/status/951672703018299392
@SoStarMusic @SoStarMusic @SoStarMusic @SoStarMusic @SoStarMusic,So-Star‏ @SoStarMusic,11-Jan,"#HumanRights,News,Share,JusticeForZainab",#News,"@AlienRTs @NightRTs @CalzhyRTs #HumanRights #News
#Share
BBC News - #JusticeForZainab: Anger and anguish over child's murder http://www.bbc.co.uk/news/blogs-trending-42646151 …",20 20 19 19,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    19
  
  
    
      
      
      Liked
    
      
    19",/SoStarMusic/status/951666584799629319
@ParinaazIsHere @ParinaazIsHere @ParinaazIsHere @ParinaazIsHere @ParinaazIsHere,Pari'Ȥ‏ @ParinaazIsHere,11-Jan,"#NirbhayaAgain,JusticeForZainab,jyotisingh,Bulandshahr,TandoorKand,JessicaLal,BhanwariDevi,maritalrape,bhopalgangrape,gurmeetramrahim,Nirbhaya,delhigangrape,MeToo,ViolenceAgainstWomen,Rape,rapes,gangrape",#JusticeForZainab,"Not all Men are Trash, 
but all Rapists are TRASH.
#NirbhayaAgain
#JusticeForZainab 
 #jyotisingh
#Bulandshahr
#TandoorKand
#JessicaLal
#BhanwariDevi
#maritalrape
#bhopalgangrape
#gurmeetramrahim
#Nirbhaya
#delhigangrape
#MeToo
#ViolenceAgainstWomen
#Rape #rapes
#gangrape
...",12 38 38 117 117,"Retweet
    
      
    38
  
  
    
      
      Retweeted
    
      
    38",,"Like
    
      
    117
  
  
    
      
      
      Liked
    
      
    117",/ParinaazIsHere/status/951666400371683333
@TabeerForPak @TabeerForPak @TabeerForPak @TabeerForPak @TabeerForPak,Tabeer‏ @TabeerForPak,11-Jan,"#JusticeForZainab,EndChildSexualAbuse",#EndChildSexualAbuse,"Time to empower your children to be brave and safe. Inform them about the risk of sexual abuse and teach them to say ""Don't touch me !"" 
#JusticeForZainab #EndChildSexualAbusepic.twitter.com/Sxn6X1MpOG",2 14 14 21 21,"Retweet
    
      
    14
  
  
    
      
      Retweeted
    
      
    14",,"Like
    
      
    21
  
  
    
      
      
      Liked
    
      
    21",/TabeerForPak/status/951665629878038529
@faryalkhan55 @faryalkhan55 @faryalkhan55 @faryalkhan55 @faryalkhan55,Faryal khan‏ @faryalkhan55,11-Jan,#JusticeForZainab,,"My Name is Faryal  I m From peshawer
I Demand Justice for my Sister Zainab 
#JusticeForZainab",7 22 22 164 164,"Retweet
    
      
    22
  
  
    
      
      Retweeted
    
      
    22",,"Like
    
      
    164
  
  
    
      
      
      Liked
    
      
    164",/faryalkhan55/status/951665250885160960
@NatashaFatah @NatashaFatah @NatashaFatah @NatashaFatah @NatashaFatah,Natasha Fatah‏Verified account @NatashaFatah,11-Jan,#JusticeForZainab,,A Young Girl's Rape And Murder Have Catalyzed Countrywide Outrage In Pakistan #JusticeForZainab https://n.pr/2qVK74q,6 17 17 31 31,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/NatashaFatah/status/951661859366625282
@PATofficialPK @PATofficialPK @PATofficialPK @PATofficialPK @PATofficialPK,PAT‏Verified account @PATofficialPK,11-Jan,#JusticeForZainab,,"BBC reports 
Justice for Zainab hashtag started by PAT!
BBC News Link: http://www.bbc.com/news/blogs-trending-42646151 …
#JusticeForZainab pic.twitter.com/ELVoDwXl4w",3 99 99 109 109,"Retweet
    
      
    99
  
  
    
      
      Retweeted
    
      
    99",,"Like
    
      
    109
  
  
    
      
      
      Liked
    
      
    109",/PATofficialPK/status/951660977401073664
