UserName,FullName,Date,First Hashtags,Alt Hashtags,Tweet,Retweets,Retweets (w/ Text),Likes,Likes (w/ Text),URL Path
@sahilkumar1215 @sahilkumar1215 @sahilkumar1215 @sahilkumar1215 @sahilkumar1215,SAHIL KUMAR‏ @sahilkumar1215,29-Apr,"#शैतानियत_बंद,SaintDrGurmeetRamRahimJi_Initiative105",#SaintDrGurmeetRamRahimJi_Initiative105,"#शैतानियत_बंद
#SaintDrGurmeetRamRahimJi_Initiative105
Stop Child  Trafficking pic.twitter.com/xd2DPr2nCc",28 28 8 8,"Retweet
    
      
    28
  
  
    
      
      Retweeted
    
      
    28",,"Like
    
      
    8
  
  
    
      
      
      Liked
    
      
    8",/sahilkumar1215/status/990746072531124224
@rupa_chhabra @rupa_chhabra @rupa_chhabra @rupa_chhabra @rupa_chhabra,Rupa Chhabra‏ @rupa_chhabra,25-Apr,"#बाल_रक्षक,SaintDrGurmeetRamRahimJi_Initiative101",#SaintDrGurmeetRamRahimJi_Initiative101,"#बाल_रक्षक
#SaintDrGurmeetRamRahimJi_Initiative101
Say no to child labour pic.twitter.com/I4Ir6LIOJi",78 78 22 22,"Retweet
    
      
    78
  
  
    
      
      Retweeted
    
      
    78",,"Like
    
      
    22
  
  
    
      
      
      Liked
    
      
    22",/rupa_chhabra/status/989308487975895040
@PChhachhia @PChhachhia @PChhachhia @PChhachhia @PChhachhia,Pretty‏ @PChhachhia,25-Apr,"#शाही_आसरा,SaintDrGurmeetRamRahimJi_Initiative100",#SaintDrGurmeetRamRahimJi_Initiative100,"They are no more called orphans​ rather known​ as Royal children because Saint @Gurmeetramrahim G has adopted them under #शाही_आसरा
#SaintDrGurmeetRamRahimJi_Initiative100 pic.twitter.com/2WRELBVtmd",1 67 67 21 21,"Retweet
    
      
    67
  
  
    
      
      Retweeted
    
      
    67",,"Like
    
      
    21
  
  
    
      
      
      Liked
    
      
    21",/PChhachhia/status/989147836817268736
@IamAhsansardar @IamAhsansardar @IamAhsansardar @IamAhsansardar @IamAhsansardar,Ahsan‏ @IamAhsansardar,8h8 hours ago,#رانا_ثنا_کو_پٹہ_ڈالو,,"#رانا_ثنا_کو_پٹہ_ڈالو 
This is how they gives respect to their women 
A 35-year-old woman named Samia Ch was found dead in a room allocated to a PMLN MNA at the Federal Lodges called Chamba House. pic.twitter.com/KogMvAFsnh",3 20 20 19 19,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    19
  
  
    
      
      
      Liked
    
      
    19",/IamAhsansardar/status/991049738190557187
@jyoti14107 @jyoti14107 @jyoti14107 @jyoti14107 @jyoti14107,Ramanjot Insa‏ @jyoti14107,25-Apr,"#SaintDrGurmeetRamRahimJi_Initiative100,शाही_आसरा",#शाही_आसरा,"#SaintDrGurmeetRamRahimJi_Initiative100 
#शाही_आसरा is house of those child boys who lost their family &dont hv anyone to take care of them pic.twitter.com/ZFWHMebqbE",3 144 144 45 45,"Retweet
    
      
    144
  
  
    
      
      Retweeted
    
      
    144",,"Like
    
      
    45
  
  
    
      
      
      Liked
    
      
    45",/jyoti14107/status/989145717078802432
@preety799 @preety799 @preety799 @preety799 @preety799,🌻MÎŚŚ_PŘÊĚŤÍ 🌻‏ @preety799,29-Apr,"#शैतानियत_बंद,SaintDrGurmeetRamRahimJi_Initiative105",#SaintDrGurmeetRamRahimJi_Initiative105,"Children are the truly Pure Soul and their Childhood is another Name of happiness so don't let this Happiness leave a Child just for Some money.
#शैतानियत_बंद
#SaintDrGurmeetRamRahimJi_Initiative105",1 166 166 74 74,"Retweet
    
      
    166
  
  
    
      
      Retweeted
    
      
    166",,"Like
    
      
    74
  
  
    
      
      
      Liked
    
      
    74",/preety799/status/990764805177962496
@InsanNeeru2 @InsanNeeru2 @InsanNeeru2 @InsanNeeru2 @InsanNeeru2,💘Neeru Bathinda 💘‏ @InsanNeeru2,29-Apr,"#शैतानियत_बंद,SaintDrGurmeetRamRahimJi_Initiative105",#SaintDrGurmeetRamRahimJi_Initiative105,"#शैतानियत_बंद
#SaintDrGurmeetRamRahimJi_Initiative105 
To check and stop child trafficking by creating a check teams pic.twitter.com/uQryd8uSqj",2 65 65 23 23,"Retweet
    
      
    65
  
  
    
      
      Retweeted
    
      
    65",,"Like
    
      
    23
  
  
    
      
      
      Liked
    
      
    23",/InsanNeeru2/status/990776734248091648
@Ekta77Insan @Ekta77Insan @Ekta77Insan @Ekta77Insan @Ekta77Insan,Ekta Insan‏ @Ekta77Insan,25-Apr,"#SaintDrGurmeetRamRahimJi_Initiative101,बाल_रक्षक",#बाल_रक्षक,"#SaintDrGurmeetRamRahimJi_Initiative101 is to eradicate child labour & providing them education
#बाल_रक्षक pic.twitter.com/UNkYa7exqX",128 128 37 37,"Retweet
    
      
    128
  
  
    
      
      Retweeted
    
      
    128",,"Like
    
      
    37
  
  
    
      
      
      Liked
    
      
    37",/Ekta77Insan/status/989315895481782273
@msg_pallavi @msg_pallavi @msg_pallavi @msg_pallavi @msg_pallavi,P@ll@vi Ins@n‏ @msg_pallavi,26-Apr,"#SaveTheTinyHardship,SaintDrGurmeetRamRahimJi_Initiative102",#SaintDrGurmeetRamRahimJi_Initiative102,"#SaveTheTinyHardship
#SaintDrGurmeetRamRahimJi_Initiative102
The main cause of child labour poverty
@Gurmeetramrahim pic.twitter.com/AfZxdRiB97",95 95 31 31,"Retweet
    
      
    95
  
  
    
      
      Retweeted
    
      
    95",,"Like
    
      
    31
  
  
    
      
      
      Liked
    
      
    31",/msg_pallavi/status/989505605579624448
@PujiiSetia @PujiiSetia @PujiiSetia @PujiiSetia @PujiiSetia,PuJA sEtIA 👼‏ @PujiiSetia,29-Apr,"#शैतानियत_बंद,SaintDrGurmeetRamRahimJi_Initiative105",#SaintDrGurmeetRamRahimJi_Initiative105,"Teams are created by @derasachasauda  to check and stop the child trafficking . Salute to true guidance of @Gurmeetramrahim ji and to Volunteers of Dera Sacha Sauda. #शैतानियत_बंद
#SaintDrGurmeetRamRahimJi_Initiative105 pic.twitter.com/g8TBr6Y8wD",1 118 118 42 42,"Retweet
    
      
    118
  
  
    
      
      Retweeted
    
      
    118",,"Like
    
      
    42
  
  
    
      
      
      Liked
    
      
    42",/PujiiSetia/status/990765479844134912
@Banty8528 @Banty8528 @Banty8528 @Banty8528 @Banty8528,Bharat bhushan(Banty‏ @Banty8528,25-Apr,"#बाल_रक्षक,SaintDrGurmeetRamRahimJi_Initiative101",#SaintDrGurmeetRamRahimJi_Initiative101,"#बाल_रक्षक
#SaintDrGurmeetRamRahimJi_Initiative101 thankful to @Gurmeetramrahim g for protect the life of children!",13 13 6 6,"Retweet
    
      
    13
  
  
    
      
      Retweeted
    
      
    13",,"Like
    
      
    6
  
  
    
      
      
      Liked
    
      
    6",/Banty8528/status/989344103786729473
@preety799 @preety799 @preety799 @preety799 @preety799,🌻MÎŚŚ_PŘÊĚŤÍ 🌻‏ @preety799,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106
""A ray of hope for poor children""
@derasachasauda  running a free primary school  and contributing for the better future of nation ..... pic.twitter.com/DeK1RmTfCK",2 57 57 15 15,"Retweet
    
      
    57
  
  
    
      
      Retweeted
    
      
    57",,"Like
    
      
    15
  
  
    
      
      
      Liked
    
      
    15",/preety799/status/991128038053212160
@Ashainsan343983 @Ashainsan343983 @Ashainsan343983 @Ashainsan343983 @Ashainsan343983,Asha Insan‏ @Ashainsan343983,60m60 minutes ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106
#सच्ची_शिक्षा
A primary free school for the children of poor workmen has been established in @derasachasauda & more than  150 children are availing the benefits of this school..... pic.twitter.com/oD4jsak5dp",8 8 6 6,"Retweet
    
      
    8
  
  
    
      
      Retweeted
    
      
    8",,"Like
    
      
    6
  
  
    
      
      
      Liked
    
      
    6",/Ashainsan343983/status/991158950027444224
@ImPoojaInsan @ImPoojaInsan @ImPoojaInsan @ImPoojaInsan @ImPoojaInsan,🐯Sherdil ki Beti 🐯‏ @ImPoojaInsan,1h1 hour ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106
#सच्ची_शिक्षा
St Dr @Gurmeetramrahim ji Insan says, ""Everyone has equal right to get education... So bring the poor child in school to bring out his hidden talent and helping him to become all round developed person."" 
@derasachasauda pic.twitter.com/z3Wm1mzZ7h",9 9 5 5,"Retweet
    
      
    9
  
  
    
      
      Retweeted
    
      
    9",,"Like
    
      
    5
  
  
    
      
      
      Liked
    
      
    5",/ImPoojaInsan/status/991154108143812609
@itsPrinceInsan @itsPrinceInsan @itsPrinceInsan @itsPrinceInsan @itsPrinceInsan,Prince Official  😎‏ @itsPrinceInsan,2h2 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"Today's children will set the tomorrow's future of the nation! Saint @GurmeetRamRahim Ji is working for the students who are from Poor section so that they can also contribute in the same! 
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106 pic.twitter.com/s1t30ybuGn",1 17 17 3 3,"Retweet
    
      
    17
  
  
    
      
      Retweeted
    
      
    17",,"Like
    
      
    3
  
  
    
      
      
      Liked
    
      
    3",/itsPrinceInsan/status/991139060969193472
@Toorjaswinder1 @Toorjaswinder1 @Toorjaswinder1 @Toorjaswinder1 @Toorjaswinder1,🇮🇳Jaswinder Toor 🇮🇳‏ @Toorjaswinder1,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"Let's join hand in this initiative to provide education to those Children who need it 
Nd provide every kind of things which ever they need 
Like books ,pen , pencil etc.....
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106
@Gurmeetramrahim @derasachasauda pic.twitter.com/zsXjThvAdN",26 26 12 12,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/Toorjaswinder1/status/991136138495758336
@JyotiKu103 @JyotiKu103 @JyotiKu103 @JyotiKu103 @JyotiKu103,Jyoti Kumari‏ @JyotiKu103,3h3 hours ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106 
#सच्ची_शिक्षा 
The poorer sections of society are not able to afford good schooling for their children. This becomes a serious road block in their opportunities for a better life.",32 32 6 6,"Retweet
    
      
    32
  
  
    
      
      Retweeted
    
      
    32",,"Like
    
      
    6
  
  
    
      
      
      Liked
    
      
    6",/JyotiKu103/status/991134078131843073
@MSG_SoulPower @MSG_SoulPower @MSG_SoulPower @MSG_SoulPower @MSG_SoulPower,अलौकिक‏ @MSG_SoulPower,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"There are tuition centers started by volunteers , to give academic assistance to children whose parents are uneducated or, are from tribal areas.
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106 pic.twitter.com/aHOcX9bDOx",42 42 12 12,"Retweet
    
      
    42
  
  
    
      
      Retweeted
    
      
    42",,"Like
    
      
    12
  
  
    
      
      
      Liked
    
      
    12",/MSG_SoulPower/status/991133611029159937
@Kajal64362153 @Kajal64362153 @Kajal64362153 @Kajal64362153 @Kajal64362153,Kajal arora‏ @Kajal64362153,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"Providing education to poor nd needy children  #सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106",11 11 1 1,"Retweet
    
      
    11
  
  
    
      
      Retweeted
    
      
    11",,"Like
    
      
    1
  
  
    
      
      
      Liked
    
      
    1",/Kajal64362153/status/991133608441208834
@Rajniinsa902 @Rajniinsa902 @Rajniinsa902 @Rajniinsa902 @Rajniinsa902,Rajni wadhwa insan‏ @Rajniinsa902,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"U can also do this initiative
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106
As if v provide education to the Children
In future these children r shine like stars pic.twitter.com/69PRrF4bKS",1 80 80 27 27,"Retweet
    
      
    80
  
  
    
      
      Retweeted
    
      
    80",,"Like
    
      
    27
  
  
    
      
      
      Liked
    
      
    27",/Rajniinsa902/status/991133447321075712
@MSG_SoulPower @MSG_SoulPower @MSG_SoulPower @MSG_SoulPower @MSG_SoulPower,अलौकिक‏ @MSG_SoulPower,3h3 hours ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106
As @derasachasauda is running free primary schools for poor children, This is proving to be a boon for poorer sections of society.
#सच्ची_शिक्षा pic.twitter.com/RIuTWUDTi7",32 32 10 10,"Retweet
    
      
    32
  
  
    
      
      Retweeted
    
      
    32",,"Like
    
      
    10
  
  
    
      
      
      Liked
    
      
    10",/MSG_SoulPower/status/991132108302282753
@Amandee38287140 @Amandee38287140 @Amandee38287140 @Amandee38287140 @Amandee38287140,Amandeep‏ @Amandee38287140,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"Under the precious guidance of guru g @Gurmeetramrahim 
 Followers of @derasachasauda is always ready to do humanity works 
Nd for this initiative they provide financial help to the poor Children #सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106 pic.twitter.com/LV60GAf70v",22 22 6 6,"Retweet
    
      
    22
  
  
    
      
      Retweeted
    
      
    22",,"Like
    
      
    6
  
  
    
      
      
      Liked
    
      
    6",/Amandee38287140/status/991130241941757952
@Amandee38287140 @Amandee38287140 @Amandee38287140 @Amandee38287140 @Amandee38287140,Amandeep‏ @Amandee38287140,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106 is to facilitate financial help to the poor Children nd also provide thm counseling of free of cost
@Gurmeetramrahim @derasachasauda pic.twitter.com/yon3f7gkLJ",1 20 20 4 4,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    4
  
  
    
      
      
      Liked
    
      
    4",/Amandee38287140/status/991128876456624129
@preety799 @preety799 @preety799 @preety799 @preety799,🌻MÎŚŚ_PŘÊĚŤÍ 🌻‏ @preety799,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"In a day & time when the Right to Education in being deliberated, DSS is already providing a model of free education for the poor. A primary free school for the children of poor workmen has been established in @derasachasauda #सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106",1 68 68 20 20,"Retweet
    
      
    68
  
  
    
      
      Retweeted
    
      
    68",,"Like
    
      
    20
  
  
    
      
      
      Liked
    
      
    20",/preety799/status/991127591326224384
@garg34048 @garg34048 @garg34048 @garg34048 @garg34048,Sakshi Garg Insan‏ @garg34048,3h3 hours ago,"#सच्ची_शिक्षा,SaintDrGurmeetRamRahimJi_Initiative106",#SaintDrGurmeetRamRahimJi_Initiative106,"The families having low per capita income, which cannot support the education of their children, are helped in @derasachasauda
These institutions do not discriminate or any basis whatsoever.
#सच्ची_शिक्षा
#SaintDrGurmeetRamRahimJi_Initiative106",26 26 7 7,"Retweet
    
      
    26
  
  
    
      
      Retweeted
    
      
    26",,"Like
    
      
    7
  
  
    
      
      
      Liked
    
      
    7",/garg34048/status/991126724141187073
@JyotiKu103 @JyotiKu103 @JyotiKu103 @JyotiKu103 @JyotiKu103,Jyoti Kumari‏ @JyotiKu103,3h3 hours ago,"#SaintDrGurmeetRamRahimJi_Initiative106,सच्ची_शिक्षा",#सच्ची_शिक्षा,"#SaintDrGurmeetRamRahimJi_Initiative106 
#सच्ची_शिक्षा 
 Over 150 children are availing the benefits of this school. All books and stationery are provided free of cost and even the school bus is free.",41 41 7 7,"Retweet
    
      
    41
  
  
    
      
      Retweeted
    
      
    41",,"Like
    
      
    7
  
  
    
      
      
      Liked
    
      
    7",/JyotiKu103/status/991126266345541637
@walklikeajedi6 @walklikeajedi6 @walklikeajedi6 @walklikeajedi6 @walklikeajedi6,مِیرؔ‏ @walklikeajedi6,8h8 hours ago,,,"Paki Twitter is shameless. Grown fucking men stealing pictures of women and posting them on twitter with bitter and nasty quotes, you absolute losers",3 20 20 37 37,"Retweet
    
      
    20
  
  
    
      
      Retweeted
    
      
    20",,"Like
    
      
    37
  
  
    
      
      
      Liked
    
      
    37",/walklikeajedi6/status/991057015458992129
