,head,topic_rep
7429,PTCL posts lower profits,0.8420307636260986
7430,FIFA finally suspends PFF but still no resolution in sight,0.0
7431,"Captain, coach’s short-sighted approach could put Pakistan in reverse gear",0.0
7432,Aussie cricketers shaken after rock thrown at team bus in India,0.0
7433,Qatar says World Cup hosting ‘not up for discussion’,0.0
7434,"Trade deficit surges on, September data shows",0.995974600315094
7435,‘Commission has failed to fix responsibility for missing persons’,0.0
7436,Bears continue to rule at PSX; benchmark index down 266 points,0.19595204293727875
7437,"PTI’s policy of ‘change’ has failed, says Hoti",0.03691575303673744
7438,Rohingya exodus 'to their motherland' is 'exaggerated': Myanmar army chief,0.03103182092308998
7439,Pakistan’s Sania Nishtar to head WHO’s commission to tackle non-communicable diseases,0.07141857594251633
7440,"70 migratory birds retrieved, 4 poachers arrested in Badin: Wildlife department",0.0
7441,Rival Palestinian factions Hamas and Fatah reach agreement,0.048185862600803375
7442,Comedian Syed Shafaat Ali will make his drama debut in 'Romeo Weds Heer',0.0
7443,The ostracism of Ahmadis through one family's story of death and despair,0.0
7444,Nisar urges Nawaz to avoid confrontation with courts,0.0
7445,Swedish university finds Arabic characters in Viking Age script,0.05314502865076065
7446,"Jahangir Tareen did not disclose entire income to ECP, observes SC",0.14414669573307037
7447,Here’s how you can file your income tax in Pakistan,0.49159497022628784
7448,Hanif Abbasi requests SC not to consider 'unverified' documents submitted by Imran,0.0
7449,Gaza Instagram stars want world to get the picture,0.04283864423632622
7450,Erdogan accuses US of 'sacrificing' relations with Turkey,0.0
7451,Pakistan hope to overcome Sri Lanka in change of format,0.0
7452,Asteroid grazes past Earth in ‘critical’ rehearsal,0.052673399448394775
7453,What you should know about the Harvey Weinstein scandal,0.0
7454,"People's Party will support Fata reforms despite JUI-F's opposition, says Zardari",0.0
7455,Bangladesh bans three charities from giving Rohingya aid,0.0
7456,"Student dies in Sialkot road accident, protesters set bus on fire",0.0
7457,Gen Bajwa conveys concerns over regional instability to US,0.0
7458,"PM Abbasi distances himself, PML-N from Safdar's tirade against Ahmadi community",0.14208324253559113
7459,Living Colours: ‘Ride-hailing apps can improve all existing public transport’,0.20309600234031677
7460,"Balochistan government suspends 140 doctors for absence, negligence",0.0
7461,IHC turns down Capt Safdar's bid to delay indictment in corruption reference,0.0
7462,Aamir Khan was scared to do Dangal as the character was 'too close' to his actual age,0.0
7463,Qandeel murder case: arrest warrants issued for Mufti Abdul Qavi,0.0
7464,Pope to visit Myanmar as anti-Rohingya hatred seethes,0.0
7465,Is the ice breaking with Kabul?,0.14570872485637665
7466,Authors tackle gender themes at world's largest book fair,0.0
7467,Capt Safdar’s tirade,0.0
7468,Dar corruption reference: NAB presents two more witnesses in accountability court,0.12696149945259094
7469,Situationer: Living 'a constant nightmare',0.020907895639538765
7470,Inside a Goan kitchen in Karachi,0.049594953656196594
7471,No shortcut to salvation,0.0
7472,Of being a woman and smoking in Pakistan,0.0
7473,"PTI, MQM scuttle consensus on new accountability law",0.0
7474,Trump warns 'disgusting' press after nuke report,0.01135046686977148
7475,Tribal women flay Islamabad police for violence,0.0
7476,"Pakistan's real estate divide
",0.7984799742698669
7477,Envoy says US cooperation helped reduce attacks in Turkey,0.0
7478,Magnum Chocolate Party proved that jackets and blazers are back in a big way,0.014067325741052628
7479,'Nawaz likely to return to Pakistan today',0.0
7480,Dwarf planet has a ring to it: study,0.02657807059586048
7481,Arrest warrants issued for Imran for 'repeatedly failing to appear' before ECP,0.0
7482,Tragic to see hate speech against minorities in NA: Ahsan Iqbal on Capt Safdar's tirade,0.0
7483,ICC urges higher pay to stop women leaving game,0.15112020075321198
7484,Iraq court orders arrest of Kurd independence vote organisers,0.06565039604902267
7485,"
",0.505188524723053
7486,IMF sounds alert over debt in largest economies,0.8057272434234619
7487,Property tycoon tops China’s rich list,0.3668099045753479
7488,NZ coach wary of ‘phenomenal’ India,0.0
7489,Stokes will speak at ‘right time’,0.0
7490,Aussies look to end India  tour on a high,0.0
7491,"Swiss prosecutors open World Cup bribery probe against PSG president, Valcke",0.0
7492,Federal Minister calls for action after PFF ban,0.0
7493,India’s Nehra retires from international cricket,0.0
7494,England can’t win Ashes without Stokes: Waugh,0.0
7495,"Fatah, Hamas sign accord for Palestinian reconciliation",0.0
7496,Trump poised to break with allies as US goes it alone on Iran,0.0
7497,Civilians start pouring out of Raqa,0.0
7498,Erdogan bemoans US is mistreating Turkey,0.0
7499,Spain celebrates national day amid Catalan secession crisis,0.0
7500,Oxford to ban petrol and diesel cars in 2020,0.4835260808467865
7501,"Hundreds missing, 23 dead as dry gusts fan California wildfires",0.014561108313500881
7502,Asteroid grazes past Earth in ‘critical’ rehearsal,0.052644308656454086
7503,Iraq links talks with Kurdish pledge to unity,0.0
7504,Bulgarians use ‘speed dating’ to know migrants,0.0
7505,"Budapest, Kiev at odds over education law",0.0
7506,Macron launches second round of reforms,0.2868657112121582
7507,"Robbers deprive travel agent of more than Rs300,000 in red zone",0.0
7508,Aaqib shocked at Pakistan’s poor show in SL Tests,0.0
7509,"Brexit talks in ‘disturbing deadlock’, says EU official",0.0
7510,Ireland to make Test debut against Pakistan next year,0.0
7511,"Man, woman facing honour killing rescued near Larkana",0.0
7512,FBR launches income tax awareness drive,0.5241137742996216
7513,"US-Canadian couple, three children freed from terrorist custody in Kohat",0.0
7514,Sharif set to skip court proceedings today,0.0
7515,US sends high-level delegation in move to repair relations,0.0
7516,Dar’s counsel finds ‘tampered record’ during trial,0.1148620992898941
7517,Cabinet body okays import of 100MW from Iran,0.6992063522338867
7518,Irsa fears unusual water shortage for Rabi crop,0.8854500651359558
7519,Journalist gunned down in Swabi,0.0
7520,"Trump praises Pakistan, hopes cooperation will continue in future too",0.0
7521,Tareen’s counsel describes SC query as ‘difficult’,0.20449243485927582
7522,PML-N probe committee on Khatm-i-Nabuwwat oath issue finalises report,0.0
7523,Pakistan hope to subdue rejuvenated Sri Lanka in ODI rubber,0.0
7524,PPP moves bill in Senate to amend new election law,0.0
7525,No other govt has served south Punjab the way PML-N has: Shahbaz,0.13036002218723297
7526,Rescued captives fit to travel but destination undecided: official,0.0
7527,"Pressure on external, fiscal accounts to persist: State Bank",0.9976941347122192
7528,Massive jump in fresh sovereign guarantees,0.9647016525268555
7529,Bank transaction tax fueling cash economy,0.9573988318443298
7530,CPEC shifting gears to industrial parks,0.41327694058418274
7531,SBP cracks the whip on money changers,0.8177513480186462
7532,Reserves fall by $91m,0.9712120890617371
7533,Canada seeks more bilateral trade with Pakistan,0.5241415500640869
7534,Exports of services increase by 5pc,0.9881250262260437
7535,No forward bloc in PML-N: Nisar,0.0
7536,WHO delegates impressed with security in Pakistan,0.027312954887747765
7537,"NYC, London police taking fresh look at Weinstein sex abuse allegations",0.0
7538,Resolution berates Rana Sana’s remarks,0.0
7539,Nawaz moves SC against 'illegal' filing of multiple NAB references,0.0
7540,Quiz: How well do you know Nusrat Fateh Ali Khan?,0.012500000186264515
7541,Gunned down Swabi journalist was involved in property dispute: police,0.0
7542,IMF's Lagarde urges leaders to find ways to spread wealth,0.5971984267234802
7543,"Japan's Kobe Steel scandal spreads, 500 firms affected",0.45749688148498535
7544,South Africa court clears way for Zuma graft prosecution,0.06347943097352982
7545,Rescued Canadian-American family leaves Pakistan: officials,0.0
7546,Harvey Weinstein allegedly preyed on Aishwarya Rai too: reports,0.0
7547,Pakistan Army describes freeing Canadian-American couple from terrorists,0.0
7548,First ODI: Ton-up Babar helps Pakistan ease past Sri Lanka,0.0
7549,Taylor Swift is gearing up to launch her own social media platform,0.05811639130115509
7550,Arab standoff looms over Unesco leadership vote,0.0
7551,Nato chief urges US and Turkey to 'sit down and find solutions',0.0
7552,"Islamabad drama staged to protect Sharifs from accountability, says Imran",0.0
7553,Answering the call of the wild: My adventure trip to Chutok in Balochistan,0.08760412037372589
7554,"Pakistani, Afghan refugees introduce French town to cricket",0.0
7555,ISPR should refrain from commenting on state of the economy: interior minister,0.33088427782058716
7556,Misogyny & work,0.18344977498054504
7557,Economist's report marks Karachi as most unsafe city in world,0.3044896721839905
7558,Qatar official hits back at criticism over 2022 World Cup,0.03356986120343208
7559,China wins International Nautical Competition held at Karachi Harbour,0.0
7560,Why blame the advertising industry?,0.0
7561,More US advisers will help break Afghan war stalemate: Gen Joseph Votel,0.02317275106906891
7562,PSX concludes week on negative note as benchmark plunges 391 points,0.09776994585990906
7563,Australia tightens English requirements for foreign students,0.17350763082504272
7564,Weekend Grub: The Bikers Cafe will be a surprise hit with beef lovers in Karachi,0.0
7565,The political culture of legal defiance,0.0
7566,Plot allotted to chief justice puts CDA in a bind,0.16828610002994537
7567,Consultancy on Fata reforms a moneymaking affair,0.14146606624126434
7568,Military’s view of the economy,0.27287817001342773
7569,"Nawaz, Maryam, Safdar's indictment postponed to Oct 19 after lawyers attempt to gatecrash court",0.0
7570,"There's more to Dr Asfi than 'the romantic element', says Ahad Raza Mir of Yakeen ka Safar",0.0
7571,Footprints: paradise in neglect,0.1771635264158249
7572,Whither feminism?,0.0
7573,"Army is a national institution, says ISPR chief",0.0
7574,"British jihadi ‘White Widow’ killed by US drone, says daily",0.0
7575,Crises past and present,0.7826383709907532
7576,"Floods and landslides kill 43, leave 34 missing in Vietnam",0.12637947499752045
7577,"Brexit talks deadlock on cash, EU eyes move by December",0.028836887329816818
7578,"S. Korea, China renew $56 bn currency swap deal despite diplomatic tensions",0.11935397982597351
7579,'Death by overwork': occupational hazard for Japan's media,0.0
7580,"Policeman killed, 3 others injured in Quetta firing",0.0
7581,Child marriage bill,0.0
7582,"Samsung Electronics CEO resigns, even as record profits expected",0.538874089717865
7583,ICC unveils long-awaited Test championship,0.026153048500418663
7584,US pulls out of Unesco over ‘anti-Israel’ bias,0.021861249580979347
7585,‘Poorly-handled’ vaccine blamed for three minor girls’ death,0.0
7586,Everything you need to know about the kidnapping and recovery of Caitlan Coleman and Joshua Boyle,0.0
7587,"Days after FIFA ban, Hayat faction member announces football event",0.0
7588,Bhutta’s late goal helps Pakistan draw 2-2 with Japan,0.0
7589,UK Islamic school guilty of ‘gender discrimination’,0.0
7590,India eyes airport in Lanka near Chinese outpost,0.3628082573413849
7591,India’s top court delays ruling on Rohingya deportation,0.0
7592,Uber drivers in London divided over ban threat,0.13298194110393524
7593,‘Knifeman aide’ remanded in Karachi police custody for questioning,0.0
7594,A-level students can apply to medical colleges across Pakistan,0.0
7595,Is Punjab ready to tackle smog this year?,0.45495671033859253
7596,Unrepaired Chiniot road forcing students to drop out of schools,0.0
7597,Girls school in Toba Tek Singh wins international award,0.0
7598,Baltistan through my lens,0.094450943171978
7599,Mail box,0.0
7600,India-Australia T20 series drawn after third match abandoned,0.0
7601,Poet's Corner,0.05000000074505806
7602,Karachi least safe in 60 world cities: report,0.28825604915618896
