,head,topic_rep
17447,Boy sexually assaulted,0.0
17448,Meat the Cheese's latest menu additions are a meat-lover's paradise,0.0
17449,US should lower 'threshold for talks' with North Korea: Seoul,0.0
17450,"Iran blames Yemen war on British, US arms exports",0.0
17451,SC reserves decision over controversial appointment of former PTV MD,0.0
17452,Trump’s India tilt,0.0
17453,Pakhtun movements for rights,0.0
17454,Michelle Obama's memoir Becoming will release in November,0.0
17455,How Samsung moved beyond its exploding phones,0.0
17456,Guns and more guns: Will Wall Street ever abandon firearms?,0.0
17457,IHC declares suspension of mobile phone services illegal,0.0
17458,Funds for ‘jihad university’,0.0
17459,Sridevi's final performance is a cameo in SRK's Zero: reports,0.06504196673631668
17460,"Iran, Turkey say Syria attacks to continue despite UN resolution",0.0
17461,"Syria's Ghouta reels from strikes, clashes despite ceasefire call",0.0
17462,Over a cup of chai,0.0
17463,Does the Mahira-Mehwish controversy mean the Lux Style Awards should be overhauled?,0.0703968033194542
17464,The perception of sympathy,0.0
17465,FIA arrests Axact CEO in money laundering case,0.0
17466,Accountability court accepts NAB's supplementary reference against Dar,0.0
17467,5 killed in building fire in central England,0.06798332929611206
17468,Samsung launches new S9 phone with augmented reality features,0.0
17469,US Supreme Court rejects Trump plea over ‘dreamers’,0.0
17470,‘Emperor Xi’? — China gambles on return to lifetime rule,0.0
17471,"Dr Asim, former SSGC, OGDC officials indicted in Rs17bn NAB case",0.0
17472,‘Sharea Faisal shooter’ gets bail,0.0
17473,CJ urges colleagues to be conscious of climate litigation,0.0
17474,PTA asked for report on child pornography uploaded from Pakistan,0.0
17475,Sadequain mural partly restored and set for display at Lahore Museum,0.0
17476,Sridevi’s superior southern style,0.0
17477,Govt plans to dilute RTI law,0.0
17478,Embarrassments & isolations,0.0
17479,Defenceless minorities,0.0
17480,Imran Tahir explains his perpetually fired-up playing persona,0.2876485288143158
17481,South Korea asks US to lower ‘threshold for talks’ with North,0.0
17482,Over 300 schools in Swat without basic amenities,0.0
17483,Pilgrims locked out as Jerusalem holy site shut for second day,0.016048602759838104
17484,"Sindh, Khyber Pakhtunkhwa game for power production, transmission",0.0
17485,Russia orders five-hour daily truce in Ghouta; 22 killed in fresh strikes,0.0
17486,City thrash Arsenal to win first trophy of Guardiola era,0.041918352246284485
17487,Huawei's AI-powered smartphone drives Porsche,0.0
17488,Top US official on quiet Pakistan visit to improve ties,0.0
17489,NBP chief among three made accused in case against Dar,0.0
17490,"Parties air reservations over delimitation, voter lists revision",0.0
17491,"Cases of missing people increasing, SC told",0.0
17492,Names of three ex-generals put on ECL,0.0
17493,"No money given to Madressah Haqqania, claims PTI",0.0
17494,PML-N to elect its interim chief today,0.0
17495,Release of Rs505m for PSM employees’ salaries urged,0.0
17496,‘LNG market needs $200bn investment to meet demand’,0.0
17497,Profit repatriation jumps 26pc,0.0
17498,‘No plans to sell Roosevelt Hotel’,0.0
17499,Morkel to quit international cricket after Australia Tests,0.7230134606361389
17500,Merkel’s party okays coalition deal with SPD,0.0
17501,Trump calls for close attention to warnings after Florida school massacre,0.0
17502,"US trying to ‘embarrass’ Pakistan, says Miftah Ismail",0.0
17503,Saudi king replaces top commanders in military shake-up,0.0
17504,A HOUSE DIVIDED,0.0
17505,US urges Russia to use 'influence' to stop Syria offensive,0.0
17506,The Maldives decline invitation to participate in exercise hosted by Indian Navy,0.03421339392662048
17507,The thriving Shiva festival in Umarkot is a reminder of Sindh's Hindu heritage,0.0
17508,Imad Wasim hopes undefeated Karachi Kings maintain PSL form,0.2452508956193924
17509,Stars to wear #MeToo white ribbons at 'French Oscars',0.0
17510,Pakistan Stock Exchange lands in green as benchmark gains 84 points,0.0
17511,Xi term limit proposal sparks rare public dissent in China,0.0
17512,Second-hand smartphone market takes off but far from green,0.0
17513,"Women allege being attacked, harassed at Kasur rally",0.0
17514,Turkey's court gives paedophile 'record 572-year sentence',0.0
17515,China says 'highly recognises' Pakistan's efforts against terror financing,0.0
17516,Russia says Syria enclave truce will depend on rebels,0.0
17517,Facebook removes page of anti-Rohingya Myanmar monk over incendiary posts about Muslims,0.0
17518,Ed Sheeran is the world's best-selling artist of 2017,0.08908571302890778
17519,"German cities can now impose ban on diesel driving, says top court in Leipzig",0.0
17520,5 injured as lifter collapses at Islamabad airport,0.0
17521,"China using personal data as repression tool in Xinjiang, says Human Rights Watch",0.0
17522,Chinese cricketers to join Peshawar Zalmi squad for upcoming PSL fixture,0.04774915799498558
17523,Teenage boy dies in cross-border shelling in AJK,0.0
17524,"Sridevi's case closed by Dubai police, remains handed over to family",0.0
17525,"Torture of blasphemy suspect, cousin: Departmental action recommended against four FIA officials",0.0
17526,"Pakistan isn’t how the Western press makes it out to be, says Sherdil cinematographer Riki Butland",0.024401087313890457
17527,Mashal murder case: PHC suspends sentences of 25 convicts,0.0
17528,"Bowing to pressure to halt carnage, Russia calls daily truce in battered Syrian enclave",0.0
17529,Analysis: Why is Russia warming up to Pakistan?,0.0
17530,"'We have no political agenda,' says CJP Nisar",0.0
17531,The disappearing art of making eastern music instruments,0.0
17532,"PML-N elects Nawaz as 'Quaid for life', Shahbaz as interim party president",0.0
17533,11-year-old boy admitted to hospital after being raped in Sukkur,0.0
17534,I don't find any massive improvement in Bollywood's filmmaking: Nawazuddin Siddiqui,0.0
17535,Afghan Taliban call on US to hold direct talks for 'peaceful solution',0.0
17536,Karachi schools rule the final rounds of Math Challenge 2018,0.0
17537,Making sense of advertising,0.027032414451241493
17538,"Multan Metro Bus scandal: Faisal Subhan a suspicious character, says Punjab govt",0.0
17539,World Cup winner Mansoor fighting for life,0.0
17540,"One jailed for life, seven acquitted in doctor’s kidnapping case",0.0
17541,"Kings, Sultans on fire as bowlers dominate first leg in PSL III",0.4027920961380005
17542,Napoli crush Cagliari to open up four-point lead in Serie A,0.06818738579750061
17543,What makes Imran Tahir the king he is,0.6128494143486023
17544,Russian Olympians receive heroes’ welcome home,0.0
17545,Irsa slammed for depriving Sindh of its due share of water,0.0
17546,Reus scores again but Augsburg hold Dortmund amid protests,0.023992303758859634
17547,‘Balochistan is being discriminated against in a systematic way’,0.0
17548,Air strikes resume in Ghouta as Russian truce plan falters,0.0
17549,Women legislators’ role diminishing in Pakistan: study,0.0
17550,Three held for alleged sexual assaults on children,0.0
17551,First public address as PML-N acting president: Shahbaz woos constituents with slew of promises,0.0
17552,"Maryam, Hamza unlikely to head party in Punjab",0.0
17553,Colleagues block oath-taking of minority MPA-elect,0.0
17554,US court rules against aliens awaiting deportation,0.0
17555,Russia vetoes UN resolution on Iran; US threatens unilateral action,0.0
17556,Israel suspends plan to tax Jerusalem church properties,0.0
17557,‘Staying in EU customs union would be sellout’,0.0
17558,‘Society must overcome gender discrimination ideologies’,0.0
17559,"National Security Committee agrees to recalibrate foreign policy, initiate economic partnerships",0.0
17560,NA panel opposes maps showing AJK as disputed territory,0.0
17561,"Regulator, PSX tussle over board of directors",0.0
17562,Nawaz named PML-N’s Quaid for life,0.0
17563,National Security Committee resolves to reshape foreign policy,0.0
17564,High court suspends jail terms of 25 in Mashal case,0.0
17565,CJP affirms he’s not pursuing any political agenda,0.0
17566,IHC seeks another extension in tenure of accountability judge,0.0
17567,"India, Pakistan foreign secretaries may meet in Kabul",0.0
17568,Government plans to try Hussain Haqqani over funds misuse,0.0
17569,Senate  body calls privatisation law into question,0.0
17570,Name of caretaker PM to be finalised within a month: Khursheed,0.0
17571,North Korean general wraps up controversial visit to South,0.0
17572,Court cases delay balloting for Haj,0.0
17573,Pakistan-US ties face test amid shifting alliances,0.0
17574,Uproar in Balochistan PA over change of varsity’s name,0.0
17575,Balochistan government striving to improve health facilities: minister,0.0
17576,"SC raises minimum pension of banks’ employees to Rs8,000",0.0
17577,Student killed in Indian shelling,0.0
17578,"Steep rise likely in diesel, petrol prices",0.0
17579,Pakistan top choice for Saudi investment,0.0
17580,Heavy bike imports soar 150pc,0.0
17581,"Govt will have to pay IMF $3bn by June, claims Rana",0.01178470253944397
17582,Belt and Road Initiative not a threat to the West,0.0
17583,Senior Trump aide calls for ‘new relationship’ with Pakistan,0.0
17584,Still ‘missing’,0.0
17585,Govt confirms Pakistan will be placed on FATF terror financing watchlist in June,0.0
17586,Mohsin Hamid's Exit West nominated for LA Times Book Prize,0.0
17587,How a small feminist group led by Hindu women in pre-Partition Sindh went on to get global renown,0.0
17588,Israeli organisation mints coin bearing Trump's image to honour Jerusalem move,0.0
17589,"Iran is 'ready' to hold talks with neighbours, says Rouhani",0.0
17590,Lebanese prime minister visits Saudi Arabia months after resignation scandal,0.0
17591,Punjab Assembly calls for amendment in NAB Ordinance,0.0
17592,Court indicts Gazeen Marri in Justice Nawaz Marri murder case,0.0
17593,"Despite legal victory, Trump needs money for Mexico border wall",0.0
17594,"'I've been made a victim of revenge,' says Nehal Hashmi upon release from Adiala Jail",0.016078855842351913
17595,Saudi crown prince to visit Washington on March 19,0.0
17596,4 security personnel martyred in Quetta blast,0.0
17597,Pietersen stars in Quetta Gladiators’ five-wicket win over Islamabad United,0.6399226784706116
17598,"After Russian veto, US, allies condemn Iran over missiles to Yemen",0.0
17599,Youth levels rape allegation against religious cleric in Lahore,0.0
17600,Mother of six gunned down over 'honour' in Shikarpur district,0.0
17601,Petrol price hits three-year high mark after seeing increase of Rs3.56 per litre,0.0
17602,2 Pakistani soldiers martyred in cross-LoC firing by Indian security forces,0.0
17603,PHF appoints World Cup-winner Oltmans as new coach for hockey team,0.0
17604,GB lawmakers concerned over delay in reforms,0.0
17605,"PSL, Peshawar Zalmi massive in Bangladesh: Tamim Iqbal",0.283822625875473
17606,Taking the new Honda Fit for a test drive,0.013533355668187141
17607,$7.7m Japanese aid for improving livelihoods in Fata,0.0
17608,Shahzaib Hasan banned for one year in PSL spot-fixing case,0.017176536843180656
17609,Husband Alexis Ohanian surprises Serena Williams with four billboards telling her she's great,0.01988704688847065
17610,Murdered Slovak journalist 'was probing Italian mafia links',0.0
17611,2 policemen martyred as assailants open fire on DSP's vehicle in Quetta,0.0
17612,"
",0.0
17613,5 ways Indian media failed Sridevi after her death,0.0
17614,Military shake-up aims at installing 'high energy' people to achieve modernisation targets: MBS,0.0
17615,Ashraf Ghani invites Taliban to join peace talks to 'save the country',0.0
17616,Saudi Arabia reforms,0.0
17617,From disgrace to supreme leader,0.018914490938186646
17618,Bollywood celebs pay their last respects to Sridevi,0.0
17619,Abdul Sattar Edhi: A king without a crown,0.0
17620,White House downgrades Kushner's security clearance,0.0
17621,Pakistan's young labour force is a major attraction for Japanese companies in 2018,0.0
17622,South Korea's Catholic church says 'devastated' by sex abuse scandal,0.0
17623,North Korea sent chemical weapon supplies to Syria: UN report,0.013075608760118484
17624,"In patriarchal Japan, saying #MeToo can be risky for women",0.0
